Run.ID,Fuel,Fuel.DESCRIPTION,Technology,Technology.DESCRIPTION,Emission,Emission.DESCRIPTION,Year,RateOfDemand,Demand,NumberOfNewTechnologyUnits,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,RateOfActivity,RateOfTotalActivity,TotalTechnologyAnnualActivity,TotalAnnualTechnologyActivityByMode,TotalTechnologyModelPeriodActivity,RateOfProductionByTechnologyByMode,RateOfProductionByTechnology,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfProduction,Production,RateOfUseByTechnologyByMode,RateOfUseByTechnology,UseByTechnologyAnnual,UseByTechnology,UseAnnual,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,TotalCapacityInReserveMargin,DemandNeedingReserveMargin,TotalREProductionAnnual,RETotalProductionOfTargetFuelAnnual,AnnualTechnologyEmissionByMode,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,ModelPeriodEmissions
0,,,DDSL_Pu,,,,2024,,,,8.08654,8.08654,8.08654,8.08654,8.08654,8.07915,8.07915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pu,,,,2025,,,,8.18421,8.18421,8.18421,8.18421,8.18421,8.17532,8.17532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pu,,,,2026,,,,8.2877,8.2877,8.2877,8.2877,8.2877,8.28148,8.28148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pu,,,,2027,,,,8.39889,8.39889,8.39889,8.39889,8.39889,8.39353,8.39353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pu,,,,2028,,,,8.50974,8.50974,8.50974,8.50974,8.50974,8.50502,8.50502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pu,,,,2029,,,,8.59974,8.59974,8.59974,8.59974,8.59974,8.59588,8.59588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pu,,,,2030,,,,8.69396,8.69396,8.69396,8.69396,8.69396,8.6901,8.6901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pu,,,,2031,,,,8.78779,8.78779,8.78779,8.78779,8.78779,8.78543,8.78543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pu,,,,2032,,,,8.88703,8.88703,8.88703,8.88703,8.88703,8.8859,8.8859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pu,,,,2033,,,,8.95657,8.95657,8.95657,8.95657,8.95657,8.95657,8.95657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pu,,,,2034,,,,9.01985,9.01985,9.01985,9.01985,9.01985,9.01985,9.01985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pu,,,,2035,,,,9.0972,9.0972,9.0972,9.0972,9.0972,9.0972,9.0972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
